[-0.44076400231245505, -3.0740448440905941, 1.4543896349470136, -0.12480610330574111, -2.7750538642011278, 1.4543896349470136, 2.3286107083485907, ['3248', '1040', '3800', '1148', '849565156']]
[-0.13758551430506888, -0.58541612169115953, 0.66660352412418034, -0.070426761517481395, -1.0152006048033535, 0.66660352412418034, 0.15500793326413756, ['3488', '2120', '3748', '1408', '849665040']]
[-0.13384722736057864, -0.55005738732491349, 0.71966810374173296, -0.082641260766449925, -0.98203302203729048, 0.71966810374173296, 0.11798843339154907, ['3540', '2300', '3724', '1544', '849764952']]
[-0.13472628811286139, -0.54867159456677295, 0.76961971502020154, -0.078957874286282703, -0.98008193753419359, 0.76961971502020154, 0.12855706638550035, ['3568', '2388', '3756', '1632', '849864764']]
[-0.11673790501156713, -0.54660659256298427, 0.76918095327059843, -0.074214747442611001, -0.97952319084764894, 0.76918095327059843, 0.097910747381237451, ['3628', '2392', '3772', '1632', '849964744']]
[-0.10680279777470542, -0.50154162439102878, 0.73359920763671993, -0.061835408088515648, -0.93421116788214431, 0.73359920763671993, 0.10355830919561626, ['3644', '2440', '3804', '1632', '850064140']]
[-0.10786804541631535, -0.50370763414372799, 0.74885646453006272, -0.059701786307216453, -0.93603275657294216, 0.74885646453006272, 0.11095455096736952, ['3648', '2460', '3816', '1656', '850163968']]
[-0.11580495116394166, -0.47403251333862551, 0.73311824057116859, -0.057331686577017572, -0.90508457206071025, 0.73311824057116859, 0.1348294369538757, ['3612', '2508', '3820', '1672', '850263900']]
[-0.11669670107328105, -0.47137130140108729, 0.73876357885760247, -0.047668719619921897, -0.90085952915183098, 0.73876357885760247, 0.15935864915125877, ['3612', '2524', '3856', '1688', '850363472']]
[-0.11256640108449946, -0.43920510033471188, 0.67925566569155194, -0.037644558460768585, -0.86770447897821112, 0.67925566569155194, 0.17309723563255819, ['3592', '2508', '3880', '1628', '850473120']]
[-0.090360267367500496, -0.39254984342349719, 0.54019269179674245, -0.047178658924199951, -0.82540125983824053, 0.54019269179674245, 0.099431826322041797, ['3588', '2364', '3796', '1404', '850572796']]
[-0.10808753214930782, -0.50159899829298049, 0.47620413407531775, 0.026223556723920197, -0.91534473108751679, 0.47620413407531775, 0.31389023891884515, ['3436', '1880', '4172', '1140', '887165116']]
[0.0083702759034007049, -0.60325066681966633, 0.66027230886402277, 0.052406056331645072, -1.0360160189934229, 0.66027230886402277, 0.10140538260860039, ['4060', '2068', '4236', '1372', '887264572']]
[0.044770255222950257, -0.56221909929294667, 0.69765811960566104, 0.08307319441129786, -0.99552947863959196, 0.69765811960566104, 0.088166915568609297, ['4196', '2232', '4340', '1488', '887363980']]
[0.066445368336462377, -0.49617136174237941, 0.66992255017246971, 0.11181877110574787, -0.92879851567649863, 0.66992255017246971, 0.10449674581396259, ['4288', '2340', '4464', '1524', '887473480']]
[0.081936536502140681, -0.45471592908436731, 0.62375484329846176, 0.12851316654409456, -0.88721519790910752, 0.62375484329846176, 0.10727836585282197, ['4372', '2360', '4564', '1492', '887573040']]
[0.10557388563666392, -0.42193249413616957, 0.59374043868324511, 0.14116924672383074, -0.85547369202752832, 0.59374043868324511, 0.081920011560426054, ['4492', '2392', '4644', '1476', '887672488']]
[0.10875114277740092, -0.38816545305024852, 0.54447831510778755, 0.15140907260807585, -0.82106879217176787, 0.54447831510778755, 0.098222064445693286, ['4548', '2388', '4744', '1420', '887771312']]
[0.13147231187474223, -0.41553749100322895, 0.56820517294225659, 0.17385840180669757, -0.84846753082523096, 0.56820517294225659, 0.09759413788060918, ['4628', '2356', '4812', '1432', '887871008']]
[0.1362220424295186, -0.38634466896806585, 0.55068491535598207, 0.17489265790582656, -0.81962238994929004, 0.55068491535598207, 0.089015476184105782, ['4668', '2408', '4840', '1436', '887970384']]
[0.15689152274552134, -0.3992235586744643, 0.57087608374906462, 0.18606785520679459, -0.83324399785228598, 0.57087608374906462, 0.067122419733732536, ['4736', '2412', '4860', '1460', '888070412']]
[0.14895371839898736, -0.37286546498348516, 0.56534273656944456, 0.18048932177900015, -0.80672086222945527, 0.56534273656944456, 0.072559292171315043, ['4708', '2484', '4844', '1488', '888170124']]
